org_id remap_id entity_name
547 498 http://dbpedia.org/resource/Surviving_the_Game
548 499 http://dbpedia.org/resource/Terminal_Velocity_(film)
549 500 http://dbpedia.org/resource/Thirty_Two_Short_Films_About_Glenn_Gould
550 501 http://dbpedia.org/resource/Threesome_(film)
551 502 http://dbpedia.org/resource/The_Nightmare_Before_Christmas
552 503 http://dbpedia.org/resource/The_Three_Musketeers_(1993_film)
553 504 None
554 505 http://dbpedia.org/resource/Trial_by_Jury_(film)
555 506 http://dbpedia.org/resource/True_Romance
556 507 http://dbpedia.org/resource/The_War_Room
558 508 http://dbpedia.org/resource/The_Pagemaster
561 509 None
562 510 http://dbpedia.org/resource/Welcome_to_the_Dollhouse
563 511 http://dbpedia.org/resource/Germinal_(1993_film)
564 512 http://dbpedia.org/resource/The_Chasers_(1965_film)
565 513 http://dbpedia.org/resource/Cronos_(film)
566 514 http://dbpedia.org/resource/Naked_in_New_York
567 515 http://dbpedia.org/resource/Kika
568 516 http://dbpedia.org/resource/Bhaji_on_the_Beach
569 517 http://dbpedia.org/resource/Little_Big_League
570 518 None
571 519 None
573 520 None
574 521 http://dbpedia.org/resource/Spanking_the_Monkey
575 522 http://dbpedia.org/resource/The_Little_Rascals_(film)
577 523 http://dbpedia.org/resource/Andre_(film)
580 524 http://dbpedia.org/resource/Princess_Caraboo_(film)
581 525 http://dbpedia.org/resource/The_Celluloid_Closet
583 526 http://dbpedia.org/resource/Caro_diario
585 527 http://dbpedia.org/resource/The_Brady_Bunch_Movie
586 528 http://dbpedia.org/resource/Home_Alone_(franchise)
587 529 http://dbpedia.org/resource/Ghost_(1990_film)
588 530 http://dbpedia.org/resource/Aladdin_(1992_Disney_film)
589 531 http://dbpedia.org/resource/Terminator_2:_Judgment_Day
590 532 http://dbpedia.org/resource/Dances_with_Wolves
592 533 http://dbpedia.org/resource/Batman_(1989_film)
593 534 http://dbpedia.org/resource/The_Silence_of_the_Lambs_(film)
594 535 http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_film)
595 536 http://dbpedia.org/resource/Beauty_and_the_Beast_(1991_film)
596 537 http://dbpedia.org/resource/Pinocchio_(1940_film)
597 538 http://dbpedia.org/resource/Pretty_Woman
599 539 http://dbpedia.org/resource/The_Wild_Bunch:_An_Album_in_Montage
600 540 http://dbpedia.org/resource/Love_and_a_.45
602 541 http://dbpedia.org/resource/A_Great_Day_in_Harlem_(film)
603 542 http://dbpedia.org/resource/Bye_Bye_Love_(film)
605 543 http://dbpedia.org/resource/One_Fine_Day_(film)
606 544 http://dbpedia.org/resource/Candyman:_Farewell_to_the_Flesh
608 545 None
609 546 http://dbpedia.org/resource/Homeward_Bound_II:_Lost_in_San_Francisco
610 547 http://dbpedia.org/resource/Heavy_Metal_(film)
611 548 http://dbpedia.org/resource/Hellraiser:_Bloodline
612 549 http://dbpedia.org/resource/The_Pallbearer
613 550 http://dbpedia.org/resource/Jane_Eyre_(1996_film)
615 551 http://dbpedia.org/resource/Bread_and_Chocolate
616 552 http://dbpedia.org/resource/The_Aristocats
617 553 None
619 554 None
621 555 http://dbpedia.org/resource/My_Favorite_Season
626 556 http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate
627 557 http://dbpedia.org/resource/The_Last_Supper_(1995_film)
628 558 http://dbpedia.org/resource/Primal_Fear_(film)
631 559 http://dbpedia.org/resource/All_Dogs_Go_to_Heaven_2
632 560 None
633 561 http://dbpedia.org/resource/Denise_Calls_Up
635 562 http://dbpedia.org/resource/A_Family_Thing
637 563 http://dbpedia.org/resource/Sgt._Bilko
638 564 http://dbpedia.org/resource/Jack_and_Sarah
639 565 http://dbpedia.org/resource/Girl_6
640 566 http://dbpedia.org/resource/Diabolique_(1996_film)
645 567 http://dbpedia.org/resource/Nelly_and_Mr._Arnaud
647 568 http://dbpedia.org/resource/Courage_Under_Fire
648 569 http://dbpedia.org/resource/Mission:_Impossible_(film)
649 570 None
650 571 http://dbpedia.org/resource/Moll_Flanders_(1996_film)
653 572 http://dbpedia.org/resource/Dragonheart
656 573 http://dbpedia.org/resource/Eddie_(film)
659 574 http://dbpedia.org/resource/Purple_Noon
661 575 http://dbpedia.org/resource/James_and_the_Giant_Peach_(film)
662 576 http://dbpedia.org/resource/Fear_(1996_film)
663 577 http://dbpedia.org/resource/Kids_in_the_Hall:_Brain_Candy
665 578 http://dbpedia.org/resource/Underground_(1995_film)
667 579 http://dbpedia.org/resource/Bloodsport_II:_The_Next_Kumite
668 580 http://dbpedia.org/resource/Pather_Panchali
669 581 http://dbpedia.org/resource/Aparajito
670 582 None
671 583 http://dbpedia.org/resource/Mystery_Science_Theater_3000:_The_Movie
673 584 http://dbpedia.org/resource/Space_Jam
674 585 http://dbpedia.org/resource/Barbarella_(film)
678 586 None
680 587 http://dbpedia.org/resource/Alphaville_(film)
681 588 None
685 589 http://dbpedia.org/resource/It's_My_Party_(film)
688 590 http://dbpedia.org/resource/Operation_Dumbo_Drop
691 591 http://dbpedia.org/resource/Mrs._Winterbourne
692 592 http://dbpedia.org/resource/Solo_(1996_film)
694 593 http://dbpedia.org/resource/Substitute_(film)
695 594 http://dbpedia.org/resource/True_Crime_(1996_film)
697 595 http://dbpedia.org/resource/Feeling_Minnesota
700 596 http://dbpedia.org/resource/Angus_(film)
702 597 http://dbpedia.org/resource/Faces_(film)
703 598 None
704 599 http://dbpedia.org/resource/The_Quest_(film)
705 600 http://dbpedia.org/resource/Cos%25C3%25AC_(film)
707 601 http://dbpedia.org/resource/Mulholland_Falls
708 602 http://dbpedia.org/resource/The_Truth_About_Cats_&_Dogs
709 603 http://dbpedia.org/resource/Oliver_&_Company
710 604 http://dbpedia.org/resource/Celtic_Pride
711 605 http://dbpedia.org/resource/Flipper_(1996_film)
714 606 http://dbpedia.org/resource/Dead_Man_Running
715 607 None
716 608 http://dbpedia.org/resource/Switchblade_Sisters
718 609 http://dbpedia.org/resource/Les_Visiteurs
719 610 http://dbpedia.org/resource/Multiplicity_(film)
720 611 http://dbpedia.org/resource/A_Matter_of_Loaf_and_Death
722 612 None
724 613 http://dbpedia.org/resource/The_Craft_(film)
725 614 http://dbpedia.org/resource/The_Great_White_Hype
728 615 http://dbpedia.org/resource/Cold_Comfort_Farm_(film)
731 616 http://dbpedia.org/resource/Heaven's_Prisoners
733 617 http://dbpedia.org/resource/The_Rock_(film)
735 618 None
736 619 http://dbpedia.org/resource/Twister_(1996_film)
737 620 http://dbpedia.org/resource/Barb_Wire_(film)
741 621 None
742 622 http://dbpedia.org/resource/Thinner_(film)
743 623 http://dbpedia.org/resource/Spy_Hard
745 624 http://dbpedia.org/resource/A_Close_Shave
746 625 http://dbpedia.org/resource/Force_of_Evil
747 626 http://dbpedia.org/resource/The_Stupids_(film)
748 627 http://dbpedia.org/resource/The_Arrival_(film)
750 628 http://dbpedia.org/resource/Dr._Strangelove
751 629 http://dbpedia.org/resource/Careful_(film)
753 630 http://dbpedia.org/resource/A_Month_by_the_Lake
754 631 http://dbpedia.org/resource/Gold_Diggers:_The_Secret_of_Bear_Mountain
759 632 http://dbpedia.org/resource/Maya_Lin:_A_Strong_Clear_Vision
760 633 http://dbpedia.org/resource/Stalingrad_(1993_film)
761 634 http://dbpedia.org/resource/The_Phantom_of_the_Opera_(1925_film)
762 635 http://dbpedia.org/resource/Striptease_(film)
764 636 http://dbpedia.org/resource/Heavy_(film)
765 637 http://dbpedia.org/resource/Jack_Benny
766 638 http://dbpedia.org/resource/I_Shot_Andy_Warhol
767 639 http://dbpedia.org/resource/The_Grass_Harp_(film)
769 640 None
771 641 None
778 642 http://dbpedia.org/resource/Trainspotting_(film)
779 643 http://dbpedia.org/resource/'Til_There_Was_You
780 644 None
781 645 http://dbpedia.org/resource/Stealing_Beauty
782 646 http://dbpedia.org/resource/The_Fan_(1996_film)
783 647 http://dbpedia.org/resource/The_Hunchback_of_Notre_Dame_(1996_film)
784 648 http://dbpedia.org/resource/Larry_the_Cable_Guy:_Health_Inspector
785 649 http://dbpedia.org/resource/Kingpin
786 650 http://dbpedia.org/resource/Eraser_(film)
788 651 http://dbpedia.org/resource/The_Nutty_Professor_(1996_film)
793 652 None
798 653 http://dbpedia.org/resource/Daylight_(film)
799 654 http://dbpedia.org/resource/The_Frighteners
800 655 http://dbpedia.org/resource/Lone_Star_(1996_film)
801 656 http://dbpedia.org/resource/Harriet_the_Spy_(film)
802 657 http://dbpedia.org/resource/Phenomenon_(film)
803 658 http://dbpedia.org/resource/Walking_and_Talking
804 659 http://dbpedia.org/resource/She's_the_One
805 660 http://dbpedia.org/resource/A_Time_to_Kill_(1996_film)
806 661 http://dbpedia.org/resource/American_Buffalo_(film)
807 662 None
808 663 http://dbpedia.org/resource/Alaska_(1996_film)
809 664 http://dbpedia.org/resource/Fled
810 665 http://dbpedia.org/resource/Kazaam
813 666 http://dbpedia.org/resource/Larger_than_Life_(film)
818 667 http://dbpedia.org/resource/A_Very_Brady_Sequel
824 668 http://dbpedia.org/resource/The_Enigma_of_Kaspar_Hauser
828 669 http://dbpedia.org/resource/The_Adventures_of_Pinocchio_(1996_film)
829 670 http://dbpedia.org/resource/Joe's_Apartment
830 671 http://dbpedia.org/resource/The_First_Wives_Club
831 672 http://dbpedia.org/resource/Stonewall_(1995_film)
832 673 http://dbpedia.org/resource/Ransom_(1996_film)
833 674 http://dbpedia.org/resource/High_School_High
835 675 http://dbpedia.org/resource/Foxfire_(1996_film)
836 676 http://dbpedia.org/resource/Chain_Reaction_(film)
837 677 http://dbpedia.org/resource/Matilda_(1996_film)
838 678 http://dbpedia.org/resource/Emma
839 679 http://dbpedia.org/resource/The_Crow:_City_of_Angels
840 680 http://dbpedia.org/resource/House_Arrest_(film)
841 681 http://dbpedia.org/resource/Eyes_Without_a_Face
842 682 http://dbpedia.org/resource/Bordello_of_Blood
846 683 http://dbpedia.org/resource/Flirt_(1995_film)
848 684 http://dbpedia.org/resource/The_Spitfire_Grill
849 685 http://dbpedia.org/resource/Escape_from_L.A.
850 686 http://dbpedia.org/resource/Cyclo_(film)
851 687 http://dbpedia.org/resource/Basquiat_(film)
852 688 http://dbpedia.org/resource/Tin_Cup
858 689 http://dbpedia.org/resource/Godfather_(1991_film)
860 690 http://dbpedia.org/resource/Der_bewegte_Mann
861 691 http://dbpedia.org/resource/Once_a_Cop
862 692 http://dbpedia.org/resource/Manny_&_Lo
863 693 None
864 694 http://dbpedia.org/resource/The_Time_Traveler's_Wife_(film)
866 695 http://dbpedia.org/resource/Bound_(film)
867 696 http://dbpedia.org/resource/Carpool_(film)
869 697 http://dbpedia.org/resource/Kansas_City_(film)
870 698 http://dbpedia.org/resource/Gone_Fishin'_(film)
875 699 http://dbpedia.org/resource/Nothing_to_Lose_(1997_film)
876 700 None
877 701 http://dbpedia.org/resource/Girls_Town_(1996_film)
879 702 http://dbpedia.org/resource/The_Relic_(film)
880 703 http://dbpedia.org/resource/The_Island_of_Dr._Moreau_(1996_film)
881 704 http://dbpedia.org/resource/First_Kid
882 705 http://dbpedia.org/resource/The_Trigger_Effect
885 706 http://dbpedia.org/resource/Bogus_(film)
886 707 http://dbpedia.org/resource/Bulletproof_(1996_film)
888 708 http://dbpedia.org/resource/The_Land_Before_Time_III:_The_Time_of_the_Great_Giving
891 709 http://dbpedia.org/resource/Halloween:_The_Curse_of_Michael_Myers
892 710 http://dbpedia.org/resource/Twelfth_Night_(1955_film)
893 711 http://dbpedia.org/resource/Mother_Night_(film)
896 712 http://dbpedia.org/resource/Wild_Reeds
897 713 http://dbpedia.org/resource/For_Whom_the_Bell_Tolls_(film)
898 714 http://dbpedia.org/resource/The_Philadelphia_Story_(film)
899 715 http://dbpedia.org/resource/Singin'_in_the_Rain
900 716 http://dbpedia.org/resource/An_American_in_Paris_(film)
901 717 http://dbpedia.org/resource/Funny_Face
902 718 http://dbpedia.org/resource/Breakfast_at_Tiffany's_(film)
903 719 http://dbpedia.org/resource/Vertigo_(film)
904 720 http://dbpedia.org/resource/Rear_Window_(1998_film)
905 721 http://dbpedia.org/resource/It_Happened_One_Night
906 722 None
907 723 http://dbpedia.org/resource/The_Gay_Divorcee
908 724 http://dbpedia.org/resource/North_by_Northwest
909 725 http://dbpedia.org/resource/Apartment_for_Peggy
910 726 http://dbpedia.org/resource/Some_Like_It_Hot_(1939_film)
911 727 None
912 728 http://dbpedia.org/resource/Casablanca_(film)
913 729 http://dbpedia.org/resource/The_Maltese_Falcon_(1941_film)
914 730 http://dbpedia.org/resource/My_Fair_Lady_(film)
915 731 http://dbpedia.org/resource/Sabrina_(1954_film)
916 732 http://dbpedia.org/resource/Roman_Holiday_(1987_film)
917 733 None
918 734 http://dbpedia.org/resource/Meet_Me_in_St._Louis
919 735 http://dbpedia.org/resource/Wizard_of_Oz_(1925_film)
920 736 http://dbpedia.org/resource/Gone_with_the_Wind_(film)
921 737 http://dbpedia.org/resource/My_Favorite_Year
922 738 None
923 739 http://dbpedia.org/resource/Citizen_Kane
924 740 http://dbpedia.org/resource/2001:_A_Space_Odyssey_(film)
925 741 http://dbpedia.org/resource/Golden_Earrings
926 742 http://dbpedia.org/resource/All_About_Eve
927 743 http://dbpedia.org/resource/Women_in_Love_(film)
928 744 http://dbpedia.org/resource/Rebecca_(1940_film)
929 745 http://dbpedia.org/resource/Foreign_Correspondent_(film)
930 746 http://dbpedia.org/resource/Notorious_(1946_film)
931 747 http://dbpedia.org/resource/Spellbound_(1945_film)
932 748 http://dbpedia.org/resource/An_Affair_to_Remember
933 749 http://dbpedia.org/resource/To_Catch_a_Thief
934 750 http://dbpedia.org/resource/Father_of_the_Bride_(1950_film)
935 751 http://dbpedia.org/resource/The_Band_Wagon
936 752 http://dbpedia.org/resource/Ninotchka
937 753 http://dbpedia.org/resource/Love_in_the_Afternoon_(1957_film)
938 754 http://dbpedia.org/resource/Gigi_(1958_film)
939 755 http://dbpedia.org/resource/The_Reluctant_Debutante_(film)
940 756 http://dbpedia.org/resource/The_Adventures_of_Robin_Hood_(film)
941 757 None
942 758 http://dbpedia.org/resource/Laura_(1944_film)
943 759 http://dbpedia.org/resource/The_Ghost_and_Mrs._Muir
944 760 http://dbpedia.org/resource/Lost_Horizon_(1937_film)
945 761 http://dbpedia.org/resource/Top_Hat
946 762 None
947 763 None
948 764 http://dbpedia.org/resource/Giant_(1956_film)
949 765 http://dbpedia.org/resource/East_of_Eden_(film)
950 766 http://dbpedia.org/resource/The_Thin_Man_Goes_Home
951 767 None
952 768 http://dbpedia.org/resource/Around_the_World_in_80_Days_(1956_film)
953 769 http://dbpedia.org/resource/It's_a_Wonderful_Life_(1994_film)
954 770 http://dbpedia.org/resource/Mr._Smith_Goes_to_Washington
955 771 http://dbpedia.org/resource/Bringing_Up_Baby
956 772 None
957 773 http://dbpedia.org/resource/The_Scarlet_Letter_(1926_film)
958 774 None
959 775 None
960 776 None
961 777 None
962 778 None
963 779 None
964 780 None
965 781 None
967 782 http://dbpedia.org/resource/Outlaw_(2007_film)
968 783 http://dbpedia.org/resource/Night_of_the_Living_Dead_3D
969 784 http://dbpedia.org/resource/The_African_Queen_(film)
970 785 None
971 786 http://dbpedia.org/resource/Cat_on_a_Hot_Tin_Roof_(film)
973 787 None
974 788 None
976 789 None
978 790 None
982 791 http://dbpedia.org/resource/Picnic_(1955_film)
984 792 http://dbpedia.org/resource/The_Pompatus_of_Love
986 793 http://dbpedia.org/resource/Fly_Away_Home
987 794 http://dbpedia.org/resource/Bliss_(1985_film)
988 795 http://dbpedia.org/resource/Grace_of_My_Heart
990 796 http://dbpedia.org/resource/Maximum_Risk
991 797 http://dbpedia.org/resource/Michael_Collins_(film)
992 798 http://dbpedia.org/resource/The_Rich_Man's_Wife
994 799 http://dbpedia.org/resource/Big_Night
996 800 http://dbpedia.org/resource/Last_Man_Standing_(film)
997 801 http://dbpedia.org/resource/Caught_(1949_film)
998 802 http://dbpedia.org/resource/Set_It_Off
999 803 http://dbpedia.org/resource/2_Days_in_the_Valley
1000 804 http://dbpedia.org/resource/Curdled_(film)
1003 805 http://dbpedia.org/resource/Extreme_Measures
1004 806 http://dbpedia.org/resource/The_Glimmer_Man
1005 807 http://dbpedia.org/resource/D3:_The_Mighty_Ducks
1006 808 http://dbpedia.org/resource/The_Chamber_(film)
1007 809 http://dbpedia.org/resource/The_Apple_Dumpling_Gang_(film)
1008 810 http://dbpedia.org/resource/Davy_Crockett,_King_of_the_Wild_Frontier
1009 811 http://dbpedia.org/resource/Escape_to_Witch_Mountain_(1975_film)
1010 812 http://dbpedia.org/resource/The_Love_Bug_(1925_film)
1011 813 http://dbpedia.org/resource/Herbie_Rides_Again
1012 814 http://dbpedia.org/resource/Old_Yeller_(film)
1013 815 http://dbpedia.org/resource/The_Parent_Trap_(1961_film)
1014 816 None
1015 817 http://dbpedia.org/resource/Homeward_Bound:_The_Incredible_Journey
1016 818 http://dbpedia.org/resource/The_Shaggy_Dog_(1959_film)
1017 819 http://dbpedia.org/resource/Swiss_Family_Robinson_(1960_film)
1018 820 http://dbpedia.org/resource/That_Darn_Cat!
1019 821 None
1020 822 http://dbpedia.org/resource/Cool_Runnings
1021 823 http://dbpedia.org/resource/Angels_in_the_Outfield_(1994_film)
1022 824 http://dbpedia.org/resource/Cinderella_(1950_film)
1023 825 http://dbpedia.org/resource/Winnie_the_Pooh_and_the_Blustery_Day
1024 826 http://dbpedia.org/resource/The_Three_Caballeros
1025 827 http://dbpedia.org/resource/The_Sword_in_the_Stone_(film)
1027 828 http://dbpedia.org/resource/Robin_Hood:_Prince_of_Thieves
1028 829 http://dbpedia.org/resource/Mary_Poppins_(film)
1029 830 http://dbpedia.org/resource/Dumbo
1030 831 http://dbpedia.org/resource/Pete's_Dragon
1031 832 http://dbpedia.org/resource/Bedknobs_and_Broomsticks
1032 833 http://dbpedia.org/resource/Alice_in_Wonderland_(1951_film)
1033 834 http://dbpedia.org/resource/The_Fox_and_the_Hound_2
1034 835 http://dbpedia.org/resource/Freeway_(1996_film)
1035 836 http://dbpedia.org/resource/The_Sound_of_Music_(film)
1036 837 http://dbpedia.org/resource/Die_Hard
1037 838 http://dbpedia.org/resource/The_Lawnmower_Man_(film)
1038 839 http://dbpedia.org/resource/Unhook_the_Stars
1041 840 http://dbpedia.org/resource/Secrets_of_the_Furious_Five
1042 841 http://dbpedia.org/resource/That_Thing_You_Do!
1043 842 http://dbpedia.org/resource/To_Gillian_on_Her_37th_Birthday
1044 843 http://dbpedia.org/resource/Surviving_Picasso
1046 844 http://dbpedia.org/resource/Beautiful_Thing_(film)
1047 845 http://dbpedia.org/resource/The_Long_Kiss_Goodnight
1049 846 http://dbpedia.org/resource/The_Ghost_and_the_Darkness
1050 847 http://dbpedia.org/resource/Looking_for_Richard
1051 848 http://dbpedia.org/resource/Trees_Lounge
1053 849 http://dbpedia.org/resource/Normal_Life
1054 850 http://dbpedia.org/resource/Get_on_the_Bus
1055 851 http://dbpedia.org/resource/Shadow_Conspiracy
1056 852 http://dbpedia.org/resource/Jude_(film)
1057 853 http://dbpedia.org/resource/Everyone_Says_I_Love_You
1058 854 None
1059 855 http://dbpedia.org/resource/Romeo__Juliet
1060 856 http://dbpedia.org/resource/Swingers_(1996_film)
1061 857 http://dbpedia.org/resource/Sleepers_(film)
1063 858 http://dbpedia.org/resource/Johns_(film)
1064 859 http://dbpedia.org/resource/Aladdin_and_the_King_of_Thieves
1066 860 http://dbpedia.org/resource/Shall_We_Dance_(1937_film)
1067 861 http://dbpedia.org/resource/A_Damsel_in_Distress_(film)
1068 862 http://dbpedia.org/resource/Crossfire_(film)
1069 863 http://dbpedia.org/resource/Murder,_My_Sweet
1073 864 None
1076 865 http://dbpedia.org/resource/Innocents_of_Paris
1077 866 http://dbpedia.org/resource/Sleeper
1078 867 http://dbpedia.org/resource/Bananas_(film)
1079 868 http://dbpedia.org/resource/A_Fish_Called_Wanda
1080 869 http://dbpedia.org/resource/Monty_Python's_Life_of_Brian
1081 870 http://dbpedia.org/resource/Victor/Victoria_(1995_film)
1082 871 http://dbpedia.org/resource/The_Candidate_(1972_film)
1083 872 http://dbpedia.org/resource/The_Great_Race
1084 873 http://dbpedia.org/resource/Bonnie_and_Clyde_(film)
1085 874 http://dbpedia.org/resource/The_Old_Man_and_the_Sea_(1958_film)
1086 875 http://dbpedia.org/resource/Dial_M_for_Murder
1087 876 http://dbpedia.org/resource/Madame_Butterfly_(1915_film)
1088 877 http://dbpedia.org/resource/Dirty_Dancing
1089 878 http://dbpedia.org/resource/Reservoir_Dogs
1090 879 http://dbpedia.org/resource/Platoon_(film)
1091 880 http://dbpedia.org/resource/Weekend_at_Bernie's_II
1092 881 http://dbpedia.org/resource/Basic_Instinct_2
1093 882 http://dbpedia.org/resource/The_Doors_(film)
1094 883 http://dbpedia.org/resource/The_Crying_Game
1095 884 http://dbpedia.org/resource/Glengarry_Glen_Ross_(film)
1096 885 http://dbpedia.org/resource/Sophie's_Choice_(film)
1097 886 http://dbpedia.org/resource/E.T._the_Extra-Terrestrial
1099 887 http://dbpedia.org/resource/A_Christmas_Carol_(2009_film)
1100 888 http://dbpedia.org/resource/Days_of_Thunder
1101 889 http://dbpedia.org/resource/Top_Gun_(1955_film)
1103 890 http://dbpedia.org/resource/Rebel_Without_a_Cause
1104 891 http://dbpedia.org/resource/A_Streetcar_Named_Desire_(1951_film)
1105 892 http://dbpedia.org/resource/Children_of_the_Corn_IV:_The_Gathering
1111 893 http://dbpedia.org/resource/Microcosmos_(film)
1112 894 http://dbpedia.org/resource/Palookaville_(film)
1113 895 http://dbpedia.org/resource/The_Associate
1114 896 http://dbpedia.org/resource/Funeral_in_Berlin_(film)
1116 897 None
1117 898 None
1119 899 http://dbpedia.org/resource/Punch_Drunks
1120 900 http://dbpedia.org/resource/The_People_vs._Larry_Flynt
1121 901 http://dbpedia.org/resource/Glory_Daze
1123 902 None
1124 903 http://dbpedia.org/resource/On_Golden_Pond_(1981_film)
1125 904 http://dbpedia.org/resource/The_Return_of_the_Pink_Panther
1126 905 http://dbpedia.org/resource/Drop_Dead_Fred
1127 906 http://dbpedia.org/resource/Ghosts_of_the_Abyss
1128 907 http://dbpedia.org/resource/The_Fog
1129 908 http://dbpedia.org/resource/Escape_from_New_York
1130 909 http://dbpedia.org/resource/Howling_VI:_The_Freaks
1131 910 http://dbpedia.org/resource/Jean_de_Florette
1132 911 http://dbpedia.org/resource/Manon_des_Sources_(1986_film)
1135 912 http://dbpedia.org/resource/Private_Benjamin
1136 913 http://dbpedia.org/resource/Monty_Python_and_the_Holy_Grail
1144 914 None
1147 915 http://dbpedia.org/resource/When_We_Were_Kings
1148 916 http://dbpedia.org/resource/The_Wrong_Trousers
1150 917 None
1151 918 http://dbpedia.org/resource/Faust_(1994_film)
1152 919 None
1153 920 http://dbpedia.org/resource/Raw_Deal_(1948_film)
1154 921 None
1161 922 None
1162 923 http://dbpedia.org/resource/The_Ruling_Class
1163 924 http://dbpedia.org/resource/Mina_Tannenbaum
1167 925 http://dbpedia.org/resource/Dear_God_(film)
1168 926 http://dbpedia.org/resource/Bad_Moon
1169 927 http://dbpedia.org/resource/American_Dream_(film)
1170 928 http://dbpedia.org/resource/Best_of_the_Best_3:_No_Turning_Back
1171 929 http://dbpedia.org/resource/Bob_Roberts
1172 930 http://dbpedia.org/resource/Cinema_Paradiso
1173 931 http://dbpedia.org/resource/The_Cook,_the_Thief,_His_Wife_&_Her_Lover
1175 932 http://dbpedia.org/resource/Delicatessen_(film)
1176 933 None
1177 934 http://dbpedia.org/resource/Enchanted_April
1178 935 http://dbpedia.org/resource/Paths_of_Glory
1179 936 http://dbpedia.org/resource/The_Grifters_(film)
1180 937 None
1181 938 http://dbpedia.org/resource/Shooter
1183 939 http://dbpedia.org/resource/The_English_Patient_(film)
1184 940 http://dbpedia.org/resource/Mediterraneo
1185 941 http://dbpedia.org/resource/My_Left_Foot
1186 942 http://dbpedia.org/resource/Sex,_Lies,_and_Videotape
1187 943 http://dbpedia.org/resource/Passion_Fish
1188 944 http://dbpedia.org/resource/Strictly_Ballroom
1189 945 http://dbpedia.org/resource/The_Thin_Blue_Line
1190 946 http://dbpedia.org/resource/Tie_Me_Up!_Tie_Me_Down!
1191 947 http://dbpedia.org/resource/Madonna:_Truth_or_Dare
1192 948 http://dbpedia.org/resource/Paris_Is_Burning_(film)
1193 949 http://dbpedia.org/resource/One_Flew_Over_the_Cuckoo's_Nest_(film)
1194 950 http://dbpedia.org/resource/Up_in_Smoke_(1957_film)
1196 951 http://dbpedia.org/resource/The_Empire_Strikes_Back
1197 952 http://dbpedia.org/resource/The_Princess_Bride_(film)
1198 953 http://dbpedia.org/resource/Raiders_of_the_Lost_Ark
1199 954 http://dbpedia.org/resource/Brazil_(1985_film)
1200 955 http://dbpedia.org/resource/Aliens_(film)
1201 956 http://dbpedia.org/resource/The_Good,_the_Bad_and_the_Ugly
1202 957 http://dbpedia.org/resource/Withnail_and_I
1203 958 http://dbpedia.org/resource/12_Angry_Men_(1957_film)
1204 959 http://dbpedia.org/resource/Lawrence_of_Arabia_(film)
1205 960 http://dbpedia.org/resource/The_Transformers:_The_Movie
1206 961 http://dbpedia.org/resource/A_Clockwork_Orange_(film)
1207 962 http://dbpedia.org/resource/To_Kill_a_Mockingbird_(film)
1208 963 http://dbpedia.org/resource/Apocalypse_Now
1209 964 http://dbpedia.org/resource/Once_Upon_a_Time_in_the_West
1210 965 http://dbpedia.org/resource/Return_of_the_Jedi
1211 966 None
1212 967 http://dbpedia.org/resource/Third_Man_Out
1213 968 http://dbpedia.org/resource/Goodfellas
1214 969 http://dbpedia.org/resource/Alien_(film)
1215 970 http://dbpedia.org/resource/Army_of_Darkness
1216 971 None
1217 972 http://dbpedia.org/resource/Ran_(film)
1218 973 None
1219 974 http://dbpedia.org/resource/Psycho_(1960_film)
1220 975 http://dbpedia.org/resource/The_Blues_Brothers_(film)
1221 976 http://dbpedia.org/resource/The_Godfather_Part_II
1222 977 http://dbpedia.org/resource/Full_Metal_Jacket
1223 978 http://dbpedia.org/resource/A_Grand_Day_Out
1224 979 http://dbpedia.org/resource/Henry_V_(1989_film)
1225 980 http://dbpedia.org/resource/Amadeus_(film)
1226 981 http://dbpedia.org/resource/The_Quiet_Man
1227 982 http://dbpedia.org/resource/Once_Upon_a_Time_in_America
1228 983 http://dbpedia.org/resource/Raging_Bull
1230 984 http://dbpedia.org/resource/Annie_Hall
1231 985 http://dbpedia.org/resource/The_Right_Stuff_(film)
1232 986 http://dbpedia.org/resource/Stalker_(1979_film)
1233 987 None
1234 988 http://dbpedia.org/resource/Sting_of_the_West
1235 989 http://dbpedia.org/resource/Harold_and_Maude
1236 990 http://dbpedia.org/resource/Trust_(1990_film)
1237 991 None
1238 992 http://dbpedia.org/resource/Local_Hero
1240 993 http://dbpedia.org/resource/Terminator_Salvation
1241 994 http://dbpedia.org/resource/Braindead_(film)
1242 995 http://dbpedia.org/resource/Glory_(1989_film)
1243 996 None
1244 997 http://dbpedia.org/resource/Manhattan_(film)
1245 998 http://dbpedia.org/resource/Miller's_Crossing
1246 999 http://dbpedia.org/resource/Dead_Poets_Society
1247 1000 http://dbpedia.org/resource/Graduate_(film)
1248 1001 http://dbpedia.org/resource/Touch_of_Evil
1249 1002 None
1250 1003 http://dbpedia.org/resource/The_Bridge_on_the_River_Kwai
1251 1004 None
1252 1005 http://dbpedia.org/resource/Chinatown_(1974_film)
1253 1006 http://dbpedia.org/resource/The_Day_the_Earth_Stood_Still_(2008_film)
1254 1007 http://dbpedia.org/resource/The_Treasure_of_the_Sierra_Madre_(film)
1255 1008 http://dbpedia.org/resource/Bad_Taste
1256 1009 http://dbpedia.org/resource/Duck_Soup_(1933_film)
1257 1010 http://dbpedia.org/resource/Better_Off_Dead_(film)
